"Notes"	"Month"	"Month Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"Jul., 1999"	"1999/07"	"Florida"	"12"	338	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Georgia"	"13"	100	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Hawaii"	"15"	16	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Idaho"	"16"	30	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Illinois"	"17"	234	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Indiana"	"18"	124	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Iowa"	"19"	53	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Kansas"	"20"	54	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Kentucky"	"21"	94	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Louisiana"	"22"	141	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Maine"	"23"	31	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Maryland"	"24"	111	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Massachusetts"	"25"	103	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Michigan"	"26"	208	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Minnesota"	"27"	88	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Mississippi"	"28"	34	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Missouri"	"29"	105	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Montana"	"30"	20	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Nebraska"	"31"	25	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Nevada"	"32"	22	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"New Hampshire"	"33"	24	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"New Jersey"	"34"	214	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"New Mexico"	"35"	43	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"New York"	"36"	284	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"North Carolina"	"37"	144	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"North Dakota"	"38"	16	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Ohio"	"39"	308	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Oklahoma"	"40"	57	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Oregon"	"41"	67	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Pennsylvania"	"42"	293	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Rhode Island"	"44"	19	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"South Carolina"	"45"	105	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"South Dakota"	"46"	13	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Tennessee"	"47"	110	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Texas"	"48"	369	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Utah"	"49"	38	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Vermont"	"50"	14	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Virginia"	"51"	114	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Washington"	"53"	110	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"West Virginia"	"54"	69	Not Applicable	Not Applicable
	"Jul., 1999"	"1999/07"	"Wisconsin"	"55"	93	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Alabama"	"01"	96	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Arizona"	"04"	68	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Arkansas"	"05"	52	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"California"	"06"	466	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Colorado"	"08"	58	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Connecticut"	"09"	47	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Delaware"	"10"	13	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"District of Columbia"	"11"	18	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Florida"	"12"	373	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Georgia"	"13"	116	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Hawaii"	"15"	15	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Idaho"	"16"	13	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Illinois"	"17"	229	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Indiana"	"18"	127	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Iowa"	"19"	50	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Kansas"	"20"	48	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Kentucky"	"21"	103	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Louisiana"	"22"	125	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Maine"	"23"	24	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Maryland"	"24"	98	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Massachusetts"	"25"	79	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Michigan"	"26"	193	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Minnesota"	"27"	91	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Mississippi"	"28"	49	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Missouri"	"29"	132	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Montana"	"30"	15	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Nebraska"	"31"	37	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Nevada"	"32"	25	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"New Hampshire"	"33"	24	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"New Jersey"	"34"	181	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"New Mexico"	"35"	32	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"New York"	"36"	274	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"North Carolina"	"37"	166	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"North Dakota"	"38"	16	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Ohio"	"39"	251	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Oklahoma"	"40"	70	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Oregon"	"41"	63	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Pennsylvania"	"42"	255	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Rhode Island"	"44"	18	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"South Carolina"	"45"	83	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"South Dakota"	"46"	13	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Tennessee"	"47"	100	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Texas"	"48"	382	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Utah"	"49"	27	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Vermont"	"50"	10	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Virginia"	"51"	108	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Washington"	"53"	101	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"West Virginia"	"54"	63	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Wisconsin"	"55"	100	Not Applicable	Not Applicable
	"Aug., 1999"	"1999/08"	"Wyoming"	"56"	12	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Alabama"	"01"	94	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Arizona"	"04"	89	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Arkansas"	"05"	52	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"California"	"06"	489	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Colorado"	"08"	55	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Connecticut"	"09"	50	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Delaware"	"10"	17	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"District of Columbia"	"11"	18	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Florida"	"12"	343	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Georgia"	"13"	114	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Hawaii"	"15"	13	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Idaho"	"16"	22	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Illinois"	"17"	236	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Indiana"	"18"	108	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Iowa"	"19"	55	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Kansas"	"20"	52	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Kentucky"	"21"	94	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Louisiana"	"22"	126	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Maine"	"23"	25	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Maryland"	"24"	112	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Massachusetts"	"25"	107	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Michigan"	"26"	219	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Minnesota"	"27"	116	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Mississippi"	"28"	44	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Missouri"	"29"	113	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Montana"	"30"	24	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Nebraska"	"31"	21	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Nevada"	"32"	27	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"New Hampshire"	"33"	22	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"New Jersey"	"34"	155	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"New Mexico"	"35"	30	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"New York"	"36"	275	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"North Carolina"	"37"	150	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"North Dakota"	"38"	13	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Ohio"	"39"	270	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Oklahoma"	"40"	84	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Oregon"	"41"	72	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Pennsylvania"	"42"	268	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Rhode Island"	"44"	15	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"South Carolina"	"45"	87	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"South Dakota"	"46"	16	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Tennessee"	"47"	133	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Texas"	"48"	378	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Utah"	"49"	38	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Vermont"	"50"	10	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Virginia"	"51"	103	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Washington"	"53"	106	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"West Virginia"	"54"	59	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Wisconsin"	"55"	96	Not Applicable	Not Applicable
	"Sep., 1999"	"1999/09"	"Wyoming"	"56"	11	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Alabama"	"01"	92	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Arizona"	"04"	74	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Arkansas"	"05"	59	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"California"	"06"	479	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Colorado"	"08"	50	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Connecticut"	"09"	54	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Delaware"	"10"	13	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Florida"	"12"	361	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Georgia"	"13"	102	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Hawaii"	"15"	21	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Idaho"	"16"	21	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Illinois"	"17"	237	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Indiana"	"18"	133	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Iowa"	"19"	53	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Kansas"	"20"	52	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Kentucky"	"21"	71	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Louisiana"	"22"	144	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Maine"	"23"	35	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Maryland"	"24"	123	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Massachusetts"	"25"	111	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Michigan"	"26"	196	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Minnesota"	"27"	108	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Mississippi"	"28"	36	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Missouri"	"29"	123	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Montana"	"30"	20	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Nebraska"	"31"	31	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Nevada"	"32"	15	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"New Hampshire"	"33"	27	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"New Jersey"	"34"	201	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"New Mexico"	"35"	43	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"New York"	"36"	339	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"North Carolina"	"37"	163	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"North Dakota"	"38"	17	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Ohio"	"39"	323	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Oklahoma"	"40"	86	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Oregon"	"41"	72	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Pennsylvania"	"42"	331	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"South Carolina"	"45"	70	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"South Dakota"	"46"	17	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Tennessee"	"47"	124	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Texas"	"48"	421	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Utah"	"49"	37	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Vermont"	"50"	13	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Virginia"	"51"	119	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Washington"	"53"	95	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"West Virginia"	"54"	53	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Wisconsin"	"55"	114	Not Applicable	Not Applicable
	"Oct., 1999"	"1999/10"	"Wyoming"	"56"	17	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Alabama"	"01"	101	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Arizona"	"04"	99	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Arkansas"	"05"	65	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"California"	"06"	472	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Colorado"	"08"	58	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Connecticut"	"09"	48	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Delaware"	"10"	19	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"District of Columbia"	"11"	17	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Florida"	"12"	330	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Georgia"	"13"	122	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Hawaii"	"15"	15	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Idaho"	"16"	14	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Illinois"	"17"	242	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Indiana"	"18"	136	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Iowa"	"19"	64	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Kansas"	"20"	57	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Kentucky"	"21"	79	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Louisiana"	"22"	127	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Maine"	"23"	28	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Maryland"	"24"	115	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Massachusetts"	"25"	121	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Michigan"	"26"	196	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Minnesota"	"27"	98	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Mississippi"	"28"	47	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Missouri"	"29"	142	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Montana"	"30"	18	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Nebraska"	"31"	30	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Nevada"	"32"	19	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"New Hampshire"	"33"	16	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"New Jersey"	"34"	170	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"New Mexico"	"35"	42	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"New York"	"36"	321	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"North Carolina"	"37"	172	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"North Dakota"	"38"	16	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Ohio"	"39"	321	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Oklahoma"	"40"	98	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Oregon"	"41"	68	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Pennsylvania"	"42"	280	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Rhode Island"	"44"	15	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"South Carolina"	"45"	89	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"South Dakota"	"46"	18	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Tennessee"	"47"	97	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Texas"	"48"	381	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Utah"	"49"	49	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Vermont"	"50"	24	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Virginia"	"51"	128	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Washington"	"53"	100	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"West Virginia"	"54"	57	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Wisconsin"	"55"	102	Not Applicable	Not Applicable
	"Nov., 1999"	"1999/11"	"Wyoming"	"56"	11	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Alabama"	"01"	142	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Alaska"	"02"	12	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Arizona"	"04"	104	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Arkansas"	"05"	64	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"California"	"06"	651	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Colorado"	"08"	67	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Connecticut"	"09"	77	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Delaware"	"10"	14	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"District of Columbia"	"11"	21	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Florida"	"12"	392	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Georgia"	"13"	127	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Hawaii"	"15"	21	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Idaho"	"16"	26	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Illinois"	"17"	292	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Indiana"	"18"	151	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Iowa"	"19"	58	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Kansas"	"20"	61	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Kentucky"	"21"	105	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Louisiana"	"22"	172	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Maine"	"23"	29	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Maryland"	"24"	136	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Massachusetts"	"25"	132	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Michigan"	"26"	266	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Minnesota"	"27"	123	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Mississippi"	"28"	76	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Missouri"	"29"	128	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Montana"	"30"	25	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Nebraska"	"31"	29	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Nevada"	"32"	20	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"New Hampshire"	"33"	29	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"New Jersey"	"34"	233	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"New Mexico"	"35"	50	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"New York"	"36"	329	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"North Carolina"	"37"	188	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"North Dakota"	"38"	28	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Ohio"	"39"	326	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Oklahoma"	"40"	106	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Oregon"	"41"	69	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Pennsylvania"	"42"	338	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Rhode Island"	"44"	31	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"South Carolina"	"45"	109	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"South Dakota"	"46"	21	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Tennessee"	"47"	132	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Texas"	"48"	489	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Utah"	"49"	50	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Vermont"	"50"	15	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Virginia"	"51"	133	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Washington"	"53"	122	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"West Virginia"	"54"	77	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Wisconsin"	"55"	118	Not Applicable	Not Applicable
	"Dec., 1999"	"1999/12"	"Wyoming"	"56"	13	Not Applicable	Not Applicable
	"Jan., 2000"	"2000/01"	"Alabama"	"01"	153	Not Applicable	Not Applicable
	"Jan., 2000"	"2000/01"	"Arizona"	"04"	107	Not Applicable	Not Applicable
	"Jan., 2000"	"2000/01"	"Arkansas"	"05"	64	Not Applicable	Not Applicable
	"Jan., 2000"	"2000/01"	"California"	"06"	644	Not Applicable	Not Applicable
	"Jan., 2000"	"2000/01"	"Colorado"	"08"	40	Not Applicable	Not Applicable
